mainlocation,sublocation,neighborhood,frontage,purpose,size,streetwidth,pricepermeter
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شرق الرياض,حي المونسية,جنوب,سكني,500 ,15 ,2600 
الرياض,شرق الرياض,حي قرطبة,3 شوارع,غير محدد,9068 ,80 ,4500 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي الملقا,جنوب شرقي,سكني,1500 ,20 ,4200 
الرياض,شمال الرياض,حي الربيع,غرب,سكني,375 ,15 ,4200 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,600 ,18 ,2350 
الرياض,شرق الرياض,حي الرمال,شمال,سكني,390 ,15 ,1650 
الرياض,شرق الرياض,حي اشبيلية,جنوب شرقي,سكني,2040 ,20 ,2250 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,4080 ,25 ,5000 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,910 ,20 ,2600 
الرياض,شمال الرياض,حي الياسمين,شرق,تجاري,1647 ,80 ,7000 
الرياض,شمال الرياض,حي بنبان,غرب,غير محدد,600 ,15 ,1033 
الرياض,شرق الرياض,حي اليرموك,غرب,سكني أو تجاري,1512 ,30 ,2600 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,446 ,15 ,4300 
الرياض,شمال الرياض,حي الياسمين,جنوب,سكني,748 ,15 ,3400 
الرياض,شمال الرياض,حي حطين,شمال,سكني,700 ,30 ,5050 
الرياض,شرق الرياض,حي قرطبة,شمال,سكني,946 ,15 ,2800 
الرياض,شرق الرياض,حي قرطبة,3 شوارع,سكني,7350 ,20 ,2800 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شرق الرياض,حي المونسية,شمال,سكني,625 ,20 ,2800 
الرياض,شمال الرياض,حي الصحافة,جنوب,سكني,780 ,15 ,3600 
الرياض,شرق الرياض,حي النظيم,غرب,سكني,575 ,10 ,900 
الرياض,شمال الرياض,حي الصحافة,جنوب,سكني,810 ,15 ,3200 
الرياض,غرب الرياض,حي المهدية,غرب,سكني أو تجاري,731 ,40 ,1436 
الرياض,شمال الرياض,حي الياسمين,جنوب شرقي,سكني,1456 ,20 ,4200 
الرياض,شمال الرياض,حي الملقا,جنوب,تجاري,975 ,36 ,5000 
الرياض,شمال الرياض,حي العارض,جنوب,سكني,375 ,15 ,2200 
الرياض,شمال الرياض,حي النخيل,شرق,غير محدد,2250 ,15 ,4500 
الرياض,شمال الرياض,حي التعاون,شمال,سكني,375 ,15 ,4000 
الرياض,شمال الرياض,حي العارض,3 شوارع,تجاري,5004 ,80 ,8500 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,1258 ,15 ,4300 
الرياض,غرب الرياض,حي عرقة,شمال,سكني,500 ,25 ,2800 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,900 ,20 ,4250 
الرياض,شرق الرياض,حي قرطبة,شمال شرقي,سكني أو تجاري,2750 ,15 ,2800 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,375 ,15 ,3600 
الرياض,شرق الرياض,حي الرمال,شمال,سكني,360 ,15 ,1900 
الرياض,غرب الرياض,حي عرقة,شمال شرقي,سكني,616 ,15 ,3000 
الرياض,شمال الرياض,حي القيروان,3 شوارع,سكني أو تجاري,2044 ,30 ,3200 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,450 ,15 ,3300 
الرياض,شمال الرياض,حي المحمدية,جنوب شرقي,سكني,729 ,15 ,4800 
الرياض,شمال الرياض,حي الياسمين,3 شوارع,تجاري,2522 ,35 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,1258 ,15 ,4300 
الرياض,غرب الرياض,حي الخزامى,جنوب,سكني أو تجاري,560 ,30 ,4000 
الرياض,شرق الرياض,حي اليرموك,شرق,تجاري,900 ,30 ,2900 
الرياض,غرب الرياض,حي الرفيعة,غرب,سكني,700 ,15 ,2450 
الرياض,شمال الرياض,حي حطين,شرق,سكني أو تجاري,3000 ,15 ,4900 
الرياض,شمال الرياض,حي حطين,جنوب,سكني,700 ,30 ,5000 
الرياض,شمال الرياض,حي الندى,4 شوارع,سكني,350 ,15 ,3800 
الرياض,غرب الرياض,حي ضاحية نمار,غرب,سكني أو تجاري,864 ,30 ,694 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,500 ,18 ,4500 
الرياض,غرب الرياض,حي ظهرة لبن,شمال,سكني,750 ,15 ,1066 
الرياض,شمال الرياض,حي الوادي,شمال غربي,سكني,608 ,20 ,3200 
الرياض,شمال الرياض,حي بنبان,شمال,سكني,84000 ,50 ,55 
الرياض,شمال الرياض,حي الصحافة,شرق,سكني,900 ,20 ,3800 
الرياض,جنوب الرياض,حي عكاظ,4 شوارع,سكني,360 ,15 ,1200 
الرياض,غرب الرياض,حي ظهرة لبن,جنوب,تجاري,900 ,30 ,1888 
الرياض,شمال الرياض,حي الملك عبدالله,جنوب غربي,سكني,3715 ,30 ,3300 
الرياض,شمال الرياض,حي الملقا,شرق,تجاري,3482 ,36 ,5200 
الرياض,شمال الرياض,حي السليمانية,3 شوارع,سكني أو تجاري,9800 ,30 ,4500 
الرياض,شمال الرياض,حي العارض,4 شوارع,سكني أو تجاري,12250 ,100 ,8000 
الرياض,شمال الرياض,حي الملقا,4 شوارع,سكني,26000 ,28 ,4300 
الرياض,شمال الرياض,حي الملقا,4 شوارع,تجاري,5724 ,60 ,3700 
الرياض,شمال الرياض,حي المصيف,3 شوارع,غير محدد,2000 ,15 ,2700 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شرق الرياض,حي قرطبة,غرب,سكني,1250 ,20 ,3600 
الرياض,شمال الرياض,حي الملقا,4 شوارع,سكني أو تجاري,27100 ,100 ,3000 
الرياض,شرق الرياض,حي الرمال,3 شوارع,غير محدد,2750 ,30 ,2363 
الرياض,شمال الرياض,حي العارض,جنوب غربي,تجاري,672 ,30 ,2300 
الرياض,شرق الرياض,حي اليرموك,جنوب غربي,سكني,625 ,15 ,2750 
الرياض,غرب الرياض,حي الرائد,جنوب,سكني,500 ,10 ,3500 
الرياض,جنوب الرياض,حي عريض,جنوب,غير محدد,408 ,15 ,490 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,375 ,15 ,3600 
الرياض,غرب الرياض,حي عرقة,جنوب,سكني,375 ,15 ,3100 
الرياض,شرق الرياض,حي المعيزلة,جنوب,غير محدد,626 ,15 ,1750 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شمال الرياض,حي الملقا,جنوب,غير محدد,9802 ,25 ,4200 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,1600 ,28 ,4500 
الرياض,شمال الرياض,حي الملقا,غرب,غير محدد,1050 ,20 ,4650 
الرياض,شرق الرياض,حي الحمراء,3 شوارع,سكني,1155 ,25 ,3550 
الرياض,شمال الرياض,حي حطين,شمال شرقي,غير محدد,1200 ,15 ,3600 
الرياض,شمال الرياض,حي الياسمين,جنوب,تجاري,17000 ,36 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,905 ,25 ,5000 
الرياض,شرق الرياض,حي السعادة,جنوب,سكني,682 ,15 ,2000 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شرق الرياض,حي الشرق,شرق,غير محدد,750 ,15 ,333 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,312 ,15 ,3000 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شرق الرياض,حي الرمال,جنوب,سكني,283 ,15 ,1700 
الرياض,شمال الرياض,حي النفل,شمال,سكني أو تجاري,1500 ,36 ,4500 
الرياض,شمال الرياض,حي القيروان,جنوب,سكني,450 ,15 ,3650 
الرياض,شمال الرياض,حي النرجس,3 شوارع,تجاري,1283 ,60 ,4350 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شرق الرياض,حي قرطبة,شمال,سكني,964 ,15 ,2900 
الرياض,جنوب الرياض,حي عريض,جنوب,غير محدد,408 ,15 ,490 
الرياض,شمال الرياض,حي الوادي,غرب,سكني,1200 ,15 ,2900 
الرياض,غرب الرياض,حي الخزامى,شرق,غير محدد,400 ,10 ,3500 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,3604 ,5 ,4500 
الرياض,شمال الرياض,حي المحمدية,جنوب غربي,سكني أو تجاري,900 ,30 ,5000 
الرياض,شمال الرياض,حي الفلاح,غرب,سكني,387 ,15 ,4000 
الرياض,غرب الرياض,حي عرقة,شرق,سكني,1200 ,20 ,3200 
الرياض,شمال الرياض,حي الربيع,جنوب,سكني,510 ,15 ,3700 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,900 ,20 ,3500 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,1450 ,20 ,4200 
الرياض,شرق الرياض,حي الروضة,جنوب,سكني,510 ,25 ,2300 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,غرب الرياض,حي المهدية,شرق,سكني,472 ,15 ,1483 
الرياض,شمال الرياض,حي حطين,3 شوارع,سكني,4200 ,30 ,6500 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,1548 ,18 ,5000 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,480 ,18 ,4600 
الرياض,جنوب الرياض,حي عريض,جنوب,سكني,400 ,20 ,562 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,390 ,15 ,3000 
الرياض,غرب الرياض,حي عرقة,غرب,سكني,1400 ,20 ,3500 
الرياض,شمال الرياض,حي حطين,شمال,سكني,875 ,20 ,4200 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,1750 ,20 ,4500 
الرياض,شمال الرياض,حي السليمانية,جنوب غربي,سكني,550 ,15 ,3600 
الرياض,شمال الرياض,حي الملقا,4 شوارع,تجاري,13941 ,30 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال,غير محدد,400 ,18 ,4500 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,غرب الرياض,حي الهدا,شمال شرقي,غير محدد,6567 ,20 ,2700 
الرياض,شمال الرياض,حي الفلاح,شمال,سكني أو تجاري,2700 ,35 ,5000 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,7200 ,25 ,5000 
الرياض,غرب الرياض,حي عرقة,3 شوارع,سكني,5250 ,20 ,3300 
الرياض,شمال الرياض,حي النرجس,3 شوارع,سكني أو تجاري,2867 ,36 ,3600 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,900 ,20 ,3700 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,918 ,15 ,3400 
الرياض,شمال الرياض,حي العارض,شمال,سكني,450 ,15 ,2100 
الرياض,شمال الرياض,حي المروج,3 شوارع,سكني,1625 ,20 ,3200 
الرياض,شرق الرياض,حي الشرق,4 شوارع,غير محدد,12800 ,20 ,375 
الرياض,غرب الرياض,حي ظهرة البديعة,شرق,تجاري,1500 ,30 ,1500 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,450 ,25 ,3500 
الرياض,غرب الرياض,حي عرقة,جنوب شرقي,سكني,759 ,16 ,3500 
الرياض,غرب الرياض,حي المهدية,غرب,سكني,900 ,20 ,1200 
الرياض,شمال الرياض,حي الربيع,جنوب,سكني,510 ,15 ,3900 
الرياض,شمال الرياض,حي الياسمين,شرق,غير محدد,300 ,14 ,3800 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,سكني,1200 ,25 ,3300 
الرياض,شمال الرياض,حي العارض,جنوب,سكني,425 ,15 ,2352 
الرياض,شمال الرياض,حي حطين,شرق,سكني,1350 ,25 ,3500 
الرياض,غرب الرياض,حي المهدية,شمال غربي,تجاري,923 ,40 ,1400 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,455 ,18 ,4000 
الرياض,شمال الرياض,حي الربيع,شرق,سكني,546 ,17 ,3700 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,450 ,20 ,3400 
الرياض,شمال الرياض,حي بنبان,شمال,سكني,397 ,15 ,707 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,543 ,15 ,3100 
الرياض,شمال الرياض,حي العارض,جنوب,سكني,420 ,15 ,2500 
الرياض,شمال الرياض,حي الندى,4 شوارع,سكني,300 ,15 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,880 ,20 ,4500 
الرياض,شمال الرياض,حي حطين,جنوب غربي,سكني,902 ,15 ,5500 
الرياض,شمال الرياض,حي الياسمين,جنوب شرقي,سكني,1456 ,20 ,4000 
الرياض,شمال الرياض,حي الندى,جنوب,سكني,300 ,15 ,3700 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,543 ,15 ,3100 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,750 ,18 ,4100 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,غير محدد,869 ,20 ,3200 
الرياض,شمال الرياض,حي الملقا,3 شوارع,تجاري,6000 ,20 ,2800 
الرياض,غرب الرياض,حي ضاحية نمار,شرق,غير محدد,864 ,20 ,600 
الرياض,جنوب الرياض,حي السلي,4 شوارع,تجاري,90000 ,60 ,1500 
الرياض,غرب الرياض,حي ظهرة لبن,شمال شرقي,سكني أو تجاري,875 ,30 ,1371 
الرياض,شرق الرياض,حي الشرق,شمال,سكني,455 ,20 ,1750 
الرياض,غرب الرياض,حي ظهرة البديعة,شرق,تجاري,1500 ,30 ,1500 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شرق الرياض,حي الرمال,4 شوارع,غير محدد,7250 ,20 ,1100 
الرياض,شرق الرياض,حي المعيزلة,شرق,سكني,351 ,12 ,1700 
الرياض,شرق الرياض,حي الخليج,شرق,سكني,840 ,20 ,2500 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,450 ,15 ,3500 
الرياض,شمال الرياض,حي حطين,جنوب غربي,سكني أو تجاري,5100 ,100 ,9000 
الرياض,شمال الرياض,حي بنبان,4 شوارع,غير محدد,8780 ,25 ,813 
الرياض,شمال الرياض,حي بنبان,جنوب,غير محدد,750 ,15 ,850 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,900 ,20 ,4200 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني أو تجاري,2408 ,80 ,15000 
