mainlocation,sublocation,neighborhood,frontage,purpose,size,streetwidth,pricepermeter
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,540 ,18 ,3300 
الرياض,شمال الرياض,حي العقيق,3 شوارع,سكني,2250 ,15 ,3350 
الرياض,شمال الرياض,حي حطين,3 شوارع,سكني,6000 ,30 ,6500 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,437 ,25 ,4100 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,1020 ,20 ,4200 
الرياض,شمال الرياض,حي المغرزات,3 شوارع,تجاري,6189 ,100 ,9500 
الرياض,شمال الرياض,حي الياسمين,4 شوارع,سكني,7240 ,15 ,3500 
الرياض,شمال الرياض,حي القيروان,شرق,سكني,29533 ,35 ,600 
الرياض,شمال الرياض,حي الصحافة,شرق,تجاري,1725 ,40 ,9000 
الرياض,شمال الرياض,حي النرجس,3 شوارع,تجاري,1620 ,30 ,1950 
الرياض,شمال الرياض,حي النفل,غرب,سكني,675 ,20 ,3250 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,262 ,15 ,3700 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,450 ,15 ,2300 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,690 ,15 ,3120 
الرياض,شمال الرياض,حي الياسمين,جنوب,تجاري,750 ,36 ,4700 
الرياض,شمال الرياض,حي بنبان,شمال,غير محدد,735 ,15 ,700 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,600 ,25 ,4500 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,811 ,15 ,2900 
الرياض,شمال الرياض,حي حطين,شمال,سكني,750 ,15 ,4100 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,630 ,20 ,2900 
الرياض,شمال الرياض,حي بنبان,جنوب غربي,غير محدد,750 ,15 ,866 
الرياض,شمال الرياض,حي المروج,شرق,سكني,1020 ,15 ,3000 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,3600 ,25 ,4500 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,1050 ,15 ,2900 
الرياض,شمال الرياض,حي حطين,4 شوارع,سكني,10844 ,20 ,4000 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,600 ,15 ,4500 
الرياض,شمال الرياض,حي العارض,جنوب,سكني أو تجاري,432 ,30 ,2000 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,978 ,25 ,4100 
الرياض,شمال الرياض,حي بنبان,شرق,غير محدد,332 ,20 ,1084 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,1050 ,15 ,3000 
الرياض,شمال الرياض,حي الصحافة,شرق,سكني,900 ,20 ,3600 
الرياض,شمال الرياض,حي النخيل,غرب,سكني,276 ,12 ,4500 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,800 ,15 ,3500 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,650 ,15 ,3350 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,1050 ,20 ,2600 
الرياض,شمال الرياض,حي الرحمانية,3 شوارع,سكني,2100 ,20 ,4350 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,1200 ,15 ,2600 
الرياض,شمال الرياض,حي العارض,شمال,سكني,420 ,15 ,2500 
الرياض,شمال الرياض,حي بنبان,جنوب غربي,سكني أو تجاري,3000 ,40 ,1000 
الرياض,شمال الرياض,حي القيروان,4 شوارع,تجاري,12675 ,غير محدد,3400 
الرياض,شمال الرياض,حي العقيق,شمال,سكني,225 ,20 ,3900 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,1040 ,12 ,3000 
الرياض,شمال الرياض,حي بنبان,شمال,غير محدد,360 ,20 ,800 
الرياض,شمال الرياض,حي بنبان,جنوب,غير محدد,750 ,15 ,733 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,6540 ,20 ,4400 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,سكني,1010 ,20 ,2500 
الرياض,شمال الرياض,حي حطين,4 شوارع,سكني,6400 ,15 ,6500 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,312 ,15 ,3000 
الرياض,شمال الرياض,حي الندى,4 شوارع,سكني,12050 ,15 ,3500 
الرياض,شمال الرياض,حي القيروان,غرب,سكني أو تجاري,900 ,20 ,3300 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,900 ,20 ,3800 
الرياض,شمال الرياض,حي النرجس,شمال,تجاري,8400 ,60 ,5500 
الرياض,شمال الرياض,حي حطين,شرق,سكني,3500 ,30 ,5400 
الرياض,شمال الرياض,حي المحمدية,جنوب شرقي,سكني,729 ,15 ,4800 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,875 ,15 ,4000 
الرياض,شمال الرياض,حي حطين,جنوب,سكني,1353 ,28 ,3700 
الرياض,شمال الرياض,حي العارض,غرب,سكني أو تجاري,900 ,30 ,3200 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,450 ,20 ,3300 
الرياض,شمال الرياض,حي الملقا,جنوب شرقي,سكني,1755 ,15 ,2800 
الرياض,شمال الرياض,حي بنبان,شمال,غير محدد,840 ,15 ,857 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,1015 ,20 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,1100 ,25 ,4200 
الرياض,شمال الرياض,حي النرجس,شمال غربي,سكني,900 ,15 ,3450 
الرياض,شمال الرياض,حي الياسمين,3 شوارع,تجاري,3172 ,60 ,7000 
الرياض,شمال الرياض,حي الملقا,3 شوارع,تجاري,3660 ,80 ,10000 
الرياض,شمال الرياض,حي الندى,شمال,سكني,300 ,15 ,3700 
الرياض,شمال الرياض,حي المصيف,3 شوارع,غير محدد,2000 ,15 ,2700 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,450 ,15 ,3000 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,360 ,20 ,2400 
الرياض,شمال الرياض,حي الملقا,جنوب غربي,سكني,737 ,15 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,700 ,25 ,4500 
الرياض,شمال الرياض,حي القيروان,شمال,سكني,3820 ,20 ,850 
الرياض,شمال الرياض,حي الفلاح,شمال,سكني,600 ,20 ,3500 
الرياض,شمال الرياض,حي الملقا,جنوب,غير محدد,9802 ,25 ,4200 
الرياض,شمال الرياض,حي المحمدية,جنوب شرقي,سكني,729 ,15 ,4801 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,450 ,20 ,3400 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,825 ,25 ,4400 
الرياض,شمال الرياض,حي الفلاح,شمال,سكني,1120 ,20 ,3750 
الرياض,شمال الرياض,حي بنبان,شمال شرقي,غير محدد,828 ,20 ,905 
الرياض,شمال الرياض,حي بنبان,شمال غربي,سكني,735 ,25 ,884 
الرياض,شمال الرياض,حي النرجس,شرق,تجاري,1260 ,36 ,4000 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,530 ,20 ,4400 
الرياض,شمال الرياض,حي النرجس,شرق,سكني,900 ,15 ,2900 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,450 ,20 ,3350 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,2050 ,غير محدد,4000 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,تجاري,1050 ,80 ,6000 
الرياض,شمال الرياض,حي بنبان,شمال,سكني,405 ,25 ,814 
الرياض,شمال الرياض,حي الواحة,شمال,سكني,1200 ,20 ,3000 
الرياض,شمال الرياض,حي بنبان,شرق,سكني,1518 ,15 ,758 
الرياض,شمال الرياض,حي الملقا,جنوب غربي,سكني,737 ,15 ,3800 
الرياض,شمال الرياض,حي العليا,4 شوارع,سكني,7865 ,20 ,3300 
الرياض,شمال الرياض,حي النرجس,جنوب,تجاري,900 ,36 ,4200 
الرياض,شمال الرياض,حي حطين,جنوب شرقي,سكني,2535 ,30 ,8000 
الرياض,شمال الرياض,حي الورود,غرب,سكني,916 ,20 ,2900 
الرياض,شمال الرياض,حي القيروان,جنوب,سكني,656 ,15 ,3300 
الرياض,شمال الرياض,حي النفل,شرق,سكني,581 ,20 ,4000 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,737 ,15 ,4000 
الرياض,شمال الرياض,حي الرحمانية,3 شوارع,سكني,2100 ,20 ,4350 
الرياض,شمال الرياض,حي حطين,4 شوارع,تجاري,999 ,100 ,3500 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,8060 ,25 ,4000 
الرياض,شمال الرياض,حي الياسمين,جنوب,تجاري,750 ,36 ,4700 
الرياض,شمال الرياض,حي الورود,غرب,غير محدد,910 ,20 ,2900 
الرياض,شمال الرياض,حي الوادي,جنوب غربي,سكني,918 ,15 ,2800 
الرياض,شمال الرياض,حي الفلاح,جنوب,سكني,516 ,15 ,3300 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,900 ,80 ,4750 
الرياض,شمال الرياض,حي الفلاح,شرق,تجاري,2340 ,60 ,9000 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,750 ,18 ,4000 
الرياض,شمال الرياض,حي الملقا,3 شوارع,غير محدد,14000 ,غير محدد,3300 
الرياض,شمال الرياض,حي النرجس,جنوب,تجاري,900 ,36 ,4200 
الرياض,شمال الرياض,حي المحمدية,شرق,تجاري,1625 ,80 ,15000 
الرياض,شمال الرياض,حي النرجس,جنوب,غير محدد,1500 ,15 ,3100 
الرياض,شمال الرياض,حي المصيف,غرب,سكني,336 ,10 ,2600 
الرياض,شمال الرياض,حي النرجس,جنوب شرقي,تجاري,1950 ,80 ,6500 
الرياض,شمال الرياض,حي الربيع,شمال,سكني,2520 ,15 ,3300 
الرياض,شمال الرياض,حي الملقا,3 شوارع,تجاري,2136 ,60 ,10000 
الرياض,شمال الرياض,حي بنبان,جنوب,غير محدد,437 ,15 ,720 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,3600 ,15 ,4000 
الرياض,شمال الرياض,حي حطين,شمال شرقي,سكني,1200 ,20 ,3700 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,440 ,25 ,4400 
الرياض,شمال الرياض,حي القيروان,شمال شرقي,سكني أو تجاري,2700 ,30 ,3000 
الرياض,شمال الرياض,حي النرجس,شمال,غير محدد,450 ,20 ,2600 
الرياض,شمال الرياض,حي حطين,جنوب شرقي,غير محدد,6250 ,20 ,4600 
الرياض,شمال الرياض,حي القيروان,4 شوارع,تجاري,7727 ,80 ,7000 
الرياض,شمال الرياض,حي العارض,3 شوارع,سكني أو تجاري,42000 ,60 ,1600 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,900 ,15 ,2300 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,450 ,15 ,3000 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,1500 ,15 ,3700 
الرياض,شمال الرياض,حي الوادي,غرب,سكني,1200 ,15 ,2900 
الرياض,شمال الرياض,حي بنبان,شرق,سكني,750 ,25 ,900 
الرياض,شمال الرياض,حي القيروان,جنوب,سكني,450 ,15 ,3650 
الرياض,شمال الرياض,حي النرجس,جنوب غربي,سكني,1050 ,15 ,2500 
الرياض,شمال الرياض,حي الملقا,شمال غربي,سكني,2050 ,25 ,4200 
الرياض,شمال الرياض,حي النخيل,شرق,سكني,1125 ,20 ,3700 
الرياض,شمال الرياض,حي الياسمين,شمال,سكني,1500 ,15 ,3600 
الرياض,شمال الرياض,حي النزهة,شمال غربي,تجاري,1393 ,30 ,4500 
الرياض,شمال الرياض,حي النرجس,شمال,سكني,900 ,15 ,2500 
الرياض,شمال الرياض,حي الندى,غرب,سكني,388 ,15 ,3800 
الرياض,شمال الرياض,حي حطين,جنوب,سكني,2800 ,20 ,4100 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,900 ,15 ,2500 
الرياض,شمال الرياض,حي النخيل,غرب,سكني,391 ,14 ,4300 
الرياض,شمال الرياض,حي الياسمين,غرب,سكني,375 ,20 ,4000 
الرياض,شمال الرياض,حي بنبان,جنوب,سكني,375 ,15 ,800 
الرياض,شمال الرياض,حي النرجس,4 شوارع,سكني,5820 ,20 ,2850 
الرياض,شمال الرياض,حي الوادي,غرب,سكني,388 ,12 ,3800 
الرياض,شمال الرياض,حي الملك عبدالله,شمال شرقي,سكني,1335 ,20 ,3200 
الرياض,شمال الرياض,حي بنبان,جنوب,غير محدد,759 ,15 ,850 
الرياض,شمال الرياض,حي النرجس,غرب,سكني,2800 ,18 ,2450 
الرياض,شمال الرياض,حي الوادي,شمال,سكني,325 ,15 ,3300 
الرياض,شمال الرياض,حي الورود,غرب,سكني,417 ,12 ,3441 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,880 ,20 ,4500 
الرياض,شمال الرياض,حي النرجس,جنوب,سكني,1050 ,15 ,3200 
الرياض,شمال الرياض,حي النرجس,3 شوارع,سكني,1047 ,20 ,3600 
الرياض,شمال الرياض,حي الملقا,شمال شرقي,سكني,765 ,15 ,4000 
الرياض,شمال الرياض,حي الملقا,شرق,سكني,900 ,20 ,4000 
الرياض,شمال الرياض,حي النرجس,شمال شرقي,تجاري,900 ,30 ,2250 
الرياض,شمال الرياض,حي الملقا,3 شوارع,سكني,6585 ,25 ,3800 
الرياض,شمال الرياض,حي النفل,شرق,سكني,581 ,20 ,4200 
الرياض,شمال الرياض,حي حطين,شمال شرقي,سكني,1200 ,20 ,3800 
الرياض,شمال الرياض,حي العارض,3 شوارع,سكني أو تجاري,3670 ,غير محدد,4800 
الرياض,شمال الرياض,حي الملقا,جنوب,تجاري,975 ,36 ,5200 
الرياض,شمال الرياض,حي بنبان,شمال,غير محدد,750 ,15 ,850 
الرياض,شمال الرياض,حي العقيق,جنوب,سكني أو تجاري,1000 ,30 ,3300 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,1450 ,15 ,4000 
الرياض,شمال الرياض,حي الملقا,جنوب,سكني,750 ,20 ,3800 
الرياض,شمال الرياض,حي الملقا,شمال,سكني,700 ,25 ,4350 
الرياض,شمال الرياض,حي الملقا,جنوب غربي,سكني,925 ,15 ,4000 
الرياض,شمال الرياض,حي الملقا,3 شوارع,تجاري,3600 ,80 ,10000 
الرياض,شمال الرياض,حي الملقا,غرب,سكني,470 ,25 ,4600 
